"","src_subject_id","eventname","reshist_addr1_svi_tot_20142018"
"2417","NDAR_INV6UBYFA3R","baseline_year_1_arm_1",0.3687
"2418","NDAR_INV6UH8VGPA","baseline_year_1_arm_1",0.8213
"2419","NDAR_INV6X9U8P56","baseline_year_1_arm_1",0.2615
"2420","NDAR_INV6XBTPUAH","baseline_year_1_arm_1",0.2989
"2421","NDAR_INV70FU58C1","baseline_year_1_arm_1",0.2087
"2422","NDAR_INV70NBRYWP","baseline_year_1_arm_1",0.0139
"2423","NDAR_INV73J1L7TG","baseline_year_1_arm_1",0.1581
"2424","NDAR_INV73P1LVTY","baseline_year_1_arm_1",0.1823
"2425","NDAR_INV6UPZCK82","baseline_year_1_arm_1",0.323
"2426","NDAR_INV6XE6J751","baseline_year_1_arm_1",0.466
"2427","NDAR_INV6XM2BBV2","baseline_year_1_arm_1",0.4773
"2428","NDAR_INV71136NP6","baseline_year_1_arm_1",0.3423
"2429","NDAR_INV71580HYU","baseline_year_1_arm_1",0.684
"2430","NDAR_INV73VBCJUJ","baseline_year_1_arm_1",0.8005
"2431","NDAR_INV73VTV7W4","baseline_year_1_arm_1",0.2635
"2432","NDAR_INV6UTCM96K","baseline_year_1_arm_1",0.3385
"2433","NDAR_INV6UU2L6YJ","baseline_year_1_arm_1",NA
"2434","NDAR_INV6UUPURN1","baseline_year_1_arm_1",0.0262
"2435","NDAR_INV6XMUW19F","baseline_year_1_arm_1",0.0189
"2436","NDAR_INV6XNGNVUC","baseline_year_1_arm_1",0.3291
"2437","NDAR_INV71KVYY5T","baseline_year_1_arm_1",0.2172
"2438","NDAR_INV71L84YX6","baseline_year_1_arm_1",0.4806
"2439","NDAR_INV73ZVLFTC","baseline_year_1_arm_1",0.3093
"2440","NDAR_INV74291PGJ","baseline_year_1_arm_1",0.2286
"2441","NDAR_INV6UWU0UNB","baseline_year_1_arm_1",0.949
"2442","NDAR_INV6UYXYTEH","baseline_year_1_arm_1",0.792
"2443","NDAR_INV6XNN68K1","baseline_year_1_arm_1",0.8593
"2444","NDAR_INV6XT4AD09","baseline_year_1_arm_1",0.1383
"2445","NDAR_INV6XTE4VEF","baseline_year_1_arm_1",0.4208
"2446","NDAR_INV71LY516E","baseline_year_1_arm_1",0.2862
"2447","NDAR_INV71MKD752","baseline_year_1_arm_1",0.7367
"2448","NDAR_INV743YNW7Y","baseline_year_1_arm_1",0.0525
"2449","NDAR_INV747ZXA8Y","baseline_year_1_arm_1",0.9055
"2450","NDAR_INV6UZL0D8M","baseline_year_1_arm_1",0.969
"2451","NDAR_INV6V35BPDJ","baseline_year_1_arm_1",0.6483
"2452","NDAR_INV6V5YH922","baseline_year_1_arm_1",NA
"2453","NDAR_INV6XTLR9MW","baseline_year_1_arm_1",0.2175
"2454","NDAR_INV6XYKHUD6","baseline_year_1_arm_1",0.8682
"2455","NDAR_INV6PK3TH3F","baseline_year_1_arm_1",0.9483
"2456","NDAR_INV6PUUHUTG","baseline_year_1_arm_1",0.3458
"2457","NDAR_INV6PWHXMEW","baseline_year_1_arm_1",NA
"2458","NDAR_INV6F6ZH8XT","baseline_year_1_arm_1",0.8308
"2459","NDAR_INV6F8VJE7N","baseline_year_1_arm_1",0.3699
"2460","NDAR_INV6JAHU3DT","baseline_year_1_arm_1",0.639
"2461","NDAR_INV6LDKEBNM","baseline_year_1_arm_1",0.5713
"2462","NDAR_INV6LJL1R97","baseline_year_1_arm_1",0.3449
"2463","NDAR_INV6PX8VT24","baseline_year_1_arm_1",0.085
"2464","NDAR_INV6FD78Z13","baseline_year_1_arm_1",0.6237
"2465","NDAR_INV6FGUTK6K","baseline_year_1_arm_1",0.0525
"2466","NDAR_INV6FH1EZP6","baseline_year_1_arm_1",0.473
"2467","NDAR_INV6JBD5MP2","baseline_year_1_arm_1",0.2871
"2468","NDAR_INV6JFY5LBB","baseline_year_1_arm_1",0.1256
"2469","NDAR_INV6LMU82AJ","baseline_year_1_arm_1",0.1535
"2470","NDAR_INV6LNG5JWF","baseline_year_1_arm_1",0.1606
"2471","NDAR_INV6LNW0KV6","baseline_year_1_arm_1",0.8724
"2472","NDAR_INV6PZCMKHU","baseline_year_1_arm_1",0.5196
"2473","NDAR_INV6R35KCYL","baseline_year_1_arm_1",0.7129
"2474","NDAR_INV6FJ7M4F7","baseline_year_1_arm_1",0.9895
"2475","NDAR_INV6FTR88EC","baseline_year_1_arm_1",0.6317
"2476","NDAR_INV6G091ALC","baseline_year_1_arm_1",0.9024
"2477","NDAR_INV6JHNJJUB","baseline_year_1_arm_1",0.9003
"2478","NDAR_INV6LPGM9UU","baseline_year_1_arm_1",0.8654
"2479","NDAR_INV6R64U2H8","baseline_year_1_arm_1",0.2191
"2480","NDAR_INV6G0MHGHA","baseline_year_1_arm_1",0.0781
"2481","NDAR_INV6G618RT0","baseline_year_1_arm_1",0.4992
"2482","NDAR_INV6JJBMHZL","baseline_year_1_arm_1",0.9631
"2483","NDAR_INV6JJFGCTX","baseline_year_1_arm_1",0.7336
"2484","NDAR_INV6LR7XBTB","baseline_year_1_arm_1",0.3763
"2485","NDAR_INV6LU3M80M","baseline_year_1_arm_1",0.6105
"2486","NDAR_INV6LW8CTG9","baseline_year_1_arm_1",0.9765
"2487","NDAR_INV6T5W1GHZ","baseline_year_1_arm_1",0.9446
"2488","NDAR_INV6T7K85JU","baseline_year_1_arm_1",0.7781
"2489","NDAR_INV6G63P8W4","baseline_year_1_arm_1",0.7584
"2490","NDAR_INV6G63TU7R","baseline_year_1_arm_1",0.1901
"2491","NDAR_INV6JKR3P49","baseline_year_1_arm_1",0.3385
"2492","NDAR_INV6JLX8H82","baseline_year_1_arm_1",0.149
"2493","NDAR_INV6LWR0ZHT","baseline_year_1_arm_1",0.7744
"2494","NDAR_INV6M1Y11R0","baseline_year_1_arm_1",0.5469
"2495","NDAR_INV6TK12BD1","baseline_year_1_arm_1",NA
"2496","NDAR_INV6TL940V1","baseline_year_1_arm_1",0.1078
"2497","NDAR_INV6G8X0EP0","baseline_year_1_arm_1",0.4169
"2498","NDAR_INV6GBF9WDD","baseline_year_1_arm_1",0.5837
"2499","NDAR_INV6K2HE999","baseline_year_1_arm_1",0.4817
"2500","NDAR_INV6K2VKBU3","baseline_year_1_arm_1",0.1968
"2501","NDAR_INV6M531U7A","baseline_year_1_arm_1",0.5462
"2502","NDAR_INV6MB1G78W","baseline_year_1_arm_1",0.6459
"2503","NDAR_INV6MDP38L0","baseline_year_1_arm_1",NA
"2504","NDAR_INV6R8YX29J","baseline_year_1_arm_1",0.1227
"2505","NDAR_INV6R9H00F3","baseline_year_1_arm_1",0.5292
"2506","NDAR_INV6GLTPT5T","baseline_year_1_arm_1",0.5152
"2507","NDAR_INV6K35WWL0","baseline_year_1_arm_1",0.2615
"2508","NDAR_INV6KCEDZAY","baseline_year_1_arm_1",0.8399
"2509","NDAR_INV6MDZCZBV","baseline_year_1_arm_1",0.9175
"2510","NDAR_INV6TAAAJ4F","baseline_year_1_arm_1",0.3927
"2511","NDAR_INV6TFE3J8G","baseline_year_1_arm_1",0.9569
"2512","NDAR_INV6THWFPJL","baseline_year_1_arm_1",0.0938
"2513","NDAR_INV6GMHV73C","baseline_year_1_arm_1",0.4278
"2514","NDAR_INV6GNKZJJN","baseline_year_1_arm_1",0.4817
"2515","NDAR_INV6H4LKF9P","baseline_year_1_arm_1",0.392
"2516","NDAR_INV6KCMKK84","baseline_year_1_arm_1",0.0778
"2517","NDAR_INV6KDC9UJX","baseline_year_1_arm_1",0.0261
"2518","NDAR_INV6MH7AY14","baseline_year_1_arm_1",0.8183
"2519","NDAR_INV6MRZ56RM","baseline_year_1_arm_1",0.8198
"2520","NDAR_INV6TM6V4CG","baseline_year_1_arm_1",0.4249
"2521","NDAR_INV6U16ZH7L","baseline_year_1_arm_1",0.9482
"2522","NDAR_INV6U1YT1NL","baseline_year_1_arm_1",0.5321
"2523","NDAR_INV6H7448TR","baseline_year_1_arm_1",0.1942
"2524","NDAR_INV6H9BMNN8","baseline_year_1_arm_1",0.0525
"2525","NDAR_INV6HAPRB0L","baseline_year_1_arm_1",NA
"2526","NDAR_INV6KEGPJ6J","baseline_year_1_arm_1",0.0774
"2527","NDAR_INV6KKX9JVK","baseline_year_1_arm_1",0.8567
"2528","NDAR_INV6MVAMGRE","baseline_year_1_arm_1",0.85
"2529","NDAR_INV6N1XNYN7","baseline_year_1_arm_1",0.0084
"2530","NDAR_INV6RPBF276","baseline_year_1_arm_1",0.3122
"2531","NDAR_INV6RWCZUXZ","baseline_year_1_arm_1",0.4278
"2532","NDAR_INV6HGTDBGT","baseline_year_1_arm_1",0.2663
"2533","NDAR_INV6HGWZFVC","baseline_year_1_arm_1",0.0668
"2534","NDAR_INV6KL1B4H0","baseline_year_1_arm_1",NA
"2535","NDAR_INV6KM1LGCB","baseline_year_1_arm_1",0.3368
"2536","NDAR_INV6N349E4J","baseline_year_1_arm_1",0.0372
"2537","NDAR_INV6N503HJZ","baseline_year_1_arm_1",0.2384
"2538","NDAR_INV6NFVRHFA","baseline_year_1_arm_1",0.0162
"2539","NDAR_INV6DYLLUU6","baseline_year_1_arm_1",0.3385
"2540","NDAR_INV6E7NETJT","baseline_year_1_arm_1",0.9114
"2541","NDAR_INV6HJXU3XZ","baseline_year_1_arm_1",0.2308
"2542","NDAR_INV6HRC5TN7","baseline_year_1_arm_1",0.1316
"2543","NDAR_INV6KRBKZYB","baseline_year_1_arm_1",0.0641
"2544","NDAR_INV6KUUNE55","baseline_year_1_arm_1",0.1116
"2545","NDAR_INV6NJ4UWH8","baseline_year_1_arm_1",0.7032
"2546","NDAR_INV6NKPMPRL","baseline_year_1_arm_1",0.473
"2547","NDAR_INV6E8NELFC","baseline_year_1_arm_1",0.4135
"2548","NDAR_INV6EDUREMP","baseline_year_1_arm_1",0.1786
"2549","NDAR_INV6HRCV5FM","baseline_year_1_arm_1",0.9724
"2550","NDAR_INV6HTEC707","baseline_year_1_arm_1",0.1316
"2551","NDAR_INV6KW88EPW","baseline_year_1_arm_1",0.4958
"2552","NDAR_INV6KYWMEB4","baseline_year_1_arm_1",0.7984
"2553","NDAR_INV6NLC9UXB","baseline_year_1_arm_1",0.3684
"2554","NDAR_INV6NM33PV7","baseline_year_1_arm_1",0.4386
"2555","NDAR_INV6EJF2KCZ","baseline_year_1_arm_1",0.3432
"2556","NDAR_INV6ELMHVPX","baseline_year_1_arm_1",0.0328
"2557","NDAR_INV6HTXA830","baseline_year_1_arm_1",0.956
"2558","NDAR_INV6KZ6GTEJ","baseline_year_1_arm_1",0.837
"2559","NDAR_INV6KZZZ5WU","baseline_year_1_arm_1",0.927
"2560","NDAR_INV6NRB61V1","baseline_year_1_arm_1",0.0702
"2561","NDAR_INV6NU2WWNR","baseline_year_1_arm_1",0.5705
"2562","NDAR_INV6EPGL57G","baseline_year_1_arm_1",0.0728
"2563","NDAR_INV6ETG2FLM","baseline_year_1_arm_1",0.3121
"2564","NDAR_INV6HVN64HM","baseline_year_1_arm_1",0.4972
"2565","NDAR_INV6HZWUM71","baseline_year_1_arm_1",0.1383
"2566","NDAR_INV6L03215H","baseline_year_1_arm_1",0.4362
"2567","NDAR_INV6L19M78W","baseline_year_1_arm_1",NA
"2568","NDAR_INV6NUTPPMD","baseline_year_1_arm_1",0.9022
"2569","NDAR_INV6NYCB4Y6","baseline_year_1_arm_1",0.4571
"2570","NDAR_INV6ETG8KHZ","baseline_year_1_arm_1",0.2226
"2571","NDAR_INV6EU13388","baseline_year_1_arm_1",0.449
"2572","NDAR_INV6J2LL0DX","baseline_year_1_arm_1",0.8163
"2573","NDAR_INV6J2PR0YF","baseline_year_1_arm_1",0.6302
"2574","NDAR_INV6J8LBGU5","baseline_year_1_arm_1",0.8107
"2575","NDAR_INV6L7B1GX3","baseline_year_1_arm_1",0.877
"2576","NDAR_INV6L8KUMX4","baseline_year_1_arm_1",0.3594
"2577","NDAR_INV6P3M2G8K","baseline_year_1_arm_1",0.0909
"2578","NDAR_INV6F1LPHLT","baseline_year_1_arm_1",0.4275
"2579","NDAR_INV6J9EV4DL","baseline_year_1_arm_1",0.0173
"2580","NDAR_INV6J9PLWZH","baseline_year_1_arm_1",0.0343
"2581","NDAR_INV6L8M5J2R","baseline_year_1_arm_1",0.0844
"2582","NDAR_INV6LBMATCR","baseline_year_1_arm_1",0.4501
"2583","NDAR_INV6P89KUD7","baseline_year_1_arm_1",0.0648
"2584","NDAR_INV6PEZ2Z0K","baseline_year_1_arm_1",0.9731
"2585","NDAR_INV7XF3TWTY","baseline_year_1_arm_1",0.0313
"2586","NDAR_INV7XL78LUT","baseline_year_1_arm_1",0.9265
"2587","NDAR_INV7XMA6BG5","baseline_year_1_arm_1",0.4311
"2588","NDAR_INV7LKX2BU4","baseline_year_1_arm_1",0.7877
"2589","NDAR_INV7LM8LGFW","baseline_year_1_arm_1",0.6478
"2590","NDAR_INV7PJVKVHV","baseline_year_1_arm_1",0.7054
"2591","NDAR_INV7PLTAW3E","baseline_year_1_arm_1",0.3547
"2592","NDAR_INV7U8TPCF1","baseline_year_1_arm_1",NA
"2593","NDAR_INV7U9JKJT0","baseline_year_1_arm_1",0.607
"2594","NDAR_INV7XMDVMD9","baseline_year_1_arm_1",0.5381
"2595","NDAR_INV7XRE8WCY","baseline_year_1_arm_1",0.032
"2596","NDAR_INV7LMEMN09","baseline_year_1_arm_1",0.8479
"2597","NDAR_INV7LNN715D","baseline_year_1_arm_1",0.8303
"2598","NDAR_INV7LWNRC3F","baseline_year_1_arm_1",0.2548
"2599","NDAR_INV7PMXEN0M","baseline_year_1_arm_1",0.3563
"2600","NDAR_INV7PR9WHRN","baseline_year_1_arm_1",0.8513
"2601","NDAR_INV7UD8PUWD","baseline_year_1_arm_1",0.0453
"2602","NDAR_INV7UEN9TX6","baseline_year_1_arm_1",0.3802
"2603","NDAR_INV7UERCC7T","baseline_year_1_arm_1",NA
"2604","NDAR_INV7XUDC1NW","baseline_year_1_arm_1",0.3596
"2605","NDAR_INV7LY97KWM","baseline_year_1_arm_1",0.5269
"2606","NDAR_INV7M5CVFA6","baseline_year_1_arm_1",0.0406
"2607","NDAR_INV7PU5X7GA","baseline_year_1_arm_1",0.5857
"2608","NDAR_INV7PX8RTR8","baseline_year_1_arm_1",0.232
"2609","NDAR_INV7UTXNP58","baseline_year_1_arm_1",0.2992
"2610","NDAR_INV7UVY9E4B","baseline_year_1_arm_1",0.8786
"2611","NDAR_INV7UWTN03J","baseline_year_1_arm_1",0.5787
"2612","NDAR_INV7XVXWCME","baseline_year_1_arm_1",0.8127
"2613","NDAR_INV7XZWWRZF","baseline_year_1_arm_1",0.0381
"2614","NDAR_INV7M6BGL3E","baseline_year_1_arm_1",0.6401
"2615","NDAR_INV7MAEB0ZY","baseline_year_1_arm_1",0.9942
"2616","NDAR_INV7MB6N322","baseline_year_1_arm_1",0.9183
"2617","NDAR_INV7PXH7ZBR","baseline_year_1_arm_1",0.3884
"2618","NDAR_INV7R0TF1TJ","baseline_year_1_arm_1",0.2547
"2619","NDAR_INV7UY7DLBX","baseline_year_1_arm_1",0.1606
"2620","NDAR_INV7YCFCH49","baseline_year_1_arm_1",0.3963
"2621","NDAR_INV7YFTLJBG","baseline_year_1_arm_1",0.93
"2622","NDAR_INV7YGY6CKP","baseline_year_1_arm_1",0.0852
"2623","NDAR_INV7MCB12JE","baseline_year_1_arm_1",0.1149
"2624","NDAR_INV7MGHKUJM","baseline_year_1_arm_1",0.8845
"2625","NDAR_INV7R43BC6Z","baseline_year_1_arm_1",0.2438
"2626","NDAR_INV7R52U5A1","baseline_year_1_arm_1",0.4553
"2627","NDAR_INV7R5D0BJ0","baseline_year_1_arm_1",0.1129
"2628","NDAR_INV7V10F8LD","baseline_year_1_arm_1",0.3093
"2629","NDAR_INV7V53915E","baseline_year_1_arm_1",0.0978
"2630","NDAR_INV7YU2MX4Y","baseline_year_1_arm_1",0.6828
"2631","NDAR_INV7YZP2ZNL","baseline_year_1_arm_1",0.9343
"2632","NDAR_INV7MNYK138","baseline_year_1_arm_1",0.3736
"2633","NDAR_INV7MR18DLV","baseline_year_1_arm_1",0.0803
"2634","NDAR_INV7R67NVBB","baseline_year_1_arm_1",0.7469
"2635","NDAR_INV7R9KB5XY","baseline_year_1_arm_1",0.4891
"2636","NDAR_INV7RC0NHDC","baseline_year_1_arm_1",0.2155
"2637","NDAR_INV7VBC21L8","baseline_year_1_arm_1",0.3963
"2638","NDAR_INV7VG73XLG","baseline_year_1_arm_1",0.8696
"2639","NDAR_INV7Y39VTC8","baseline_year_1_arm_1",0.4927
"2640","NDAR_INV7Y7JEGPW","baseline_year_1_arm_1",0.3611
"2641","NDAR_INV7Y8BVHEX","baseline_year_1_arm_1",NA
"2642","NDAR_INV7MZN86PD","baseline_year_1_arm_1",0.0728
"2643","NDAR_INV7N2E7G6Z","baseline_year_1_arm_1",0.1194
"2644","NDAR_INV7RGX9G26","baseline_year_1_arm_1",0.0251
"2645","NDAR_INV7RH75L3L","baseline_year_1_arm_1",0.8183
"2646","NDAR_INV7VJRB88H","baseline_year_1_arm_1",0.0869
"2647","NDAR_INV7VL87WNF","baseline_year_1_arm_1",0.5459
"2648","NDAR_INV7YJ6UFDB","baseline_year_1_arm_1",NA
"2649","NDAR_INV7YKXALB5","baseline_year_1_arm_1",0.7957
"2650","NDAR_INV7YM285FW","baseline_year_1_arm_1",NA
"2651","NDAR_INV7N4ED3TP","baseline_year_1_arm_1",0.1093
"2652","NDAR_INV7N4MXK3N","baseline_year_1_arm_1",NA
"2653","NDAR_INV7RKRY0EC","baseline_year_1_arm_1",0.3963
"2654","NDAR_INV7RNULXT2","baseline_year_1_arm_1",0.2384
"2655","NDAR_INV7VPBLMJ8","baseline_year_1_arm_1",0.0321
"2656","NDAR_INV7W42V487","baseline_year_1_arm_1",0.1316
"2657","NDAR_INV7Z1KL0E5","baseline_year_1_arm_1",0.3899
"2658","NDAR_INV7Z1M7N95","baseline_year_1_arm_1",0.7368
"2659","NDAR_INV7N6YDNYD","baseline_year_1_arm_1",0.1566
"2660","NDAR_INV7N96D4UW","baseline_year_1_arm_1",0.4956
"2661","NDAR_INV7RPBV53C","baseline_year_1_arm_1",0.5152
"2662","NDAR_INV7RZA3Y8A","baseline_year_1_arm_1",0.6302
"2663","NDAR_INV7W4K75L0","baseline_year_1_arm_1",0.2479
"2664","NDAR_INV7W71JDAD","baseline_year_1_arm_1",0.155
"2665","NDAR_INV7Y8GAZ1P","baseline_year_1_arm_1",0.2375
"2666","NDAR_INV7YA52BU1","baseline_year_1_arm_1",0.3967
"2667","NDAR_INV7N9P7K46","baseline_year_1_arm_1",0.1004
"2668","NDAR_INV7NAGRWL5","baseline_year_1_arm_1",NA
"2669","NDAR_INV7T4X8GL0","baseline_year_1_arm_1",0.0745
"2670","NDAR_INV7T9ULU2M","baseline_year_1_arm_1",0.054
"2671","NDAR_INV7WBW8TFG","baseline_year_1_arm_1",0.4501
"2672","NDAR_INV7WETNA45","baseline_year_1_arm_1",0.1967
"2673","NDAR_INV7KT820XL","baseline_year_1_arm_1",0.0139
"2674","NDAR_INV7KTCPBRC","baseline_year_1_arm_1",0.4446
"2675","NDAR_INV7L07LVXR","baseline_year_1_arm_1",0.3385
"2676","NDAR_INV7NAURRCE","baseline_year_1_arm_1",0.211
"2677","NDAR_INV7NJLRBPW","baseline_year_1_arm_1",0.4526
"2678","NDAR_INV7TB8096T","baseline_year_1_arm_1",0.1566
"2679","NDAR_INV7WG3F8GT","baseline_year_1_arm_1",0.487
"2680","NDAR_INV7L18GGXH","baseline_year_1_arm_1",0.6724
"2681","NDAR_INV7NKVRYKG","baseline_year_1_arm_1",0.7353
"2682","NDAR_INV7NNTJYGL","baseline_year_1_arm_1",0.4654
"2683","NDAR_INV7TJ6MJ74","baseline_year_1_arm_1",0.8127
"2684","NDAR_INV7TJ9713F","baseline_year_1_arm_1",0.3819
"2685","NDAR_INV7WM1CF95","baseline_year_1_arm_1",0.3077
"2686","NDAR_INV7WT9690H","baseline_year_1_arm_1",0.5618
"2687","NDAR_INV7L2M29CY","baseline_year_1_arm_1",0.9163
"2688","NDAR_INV7L87171T","baseline_year_1_arm_1",0.9913
"2689","NDAR_INV7NVJNHRE","baseline_year_1_arm_1",0.4659
"2690","NDAR_INV7NW5NH08","baseline_year_1_arm_1",0.6132
"2691","NDAR_INV7TJVNX42","baseline_year_1_arm_1",0.5647
"2692","NDAR_INV7TUNMGNZ","baseline_year_1_arm_1",0.5909
"2693","NDAR_INV7WTD2B6V","baseline_year_1_arm_1",NA
"2694","NDAR_INV7X4CGXMP","baseline_year_1_arm_1",0.1446
"2695","NDAR_INV7L9EAFEX","baseline_year_1_arm_1",0.2438
"2696","NDAR_INV7LA0606V","baseline_year_1_arm_1",0.0906
"2697","NDAR_INV7P2D519Z","baseline_year_1_arm_1",0.7694
"2698","NDAR_INV7P85K41E","baseline_year_1_arm_1",0.914
"2699","NDAR_INV7TV9UT40","baseline_year_1_arm_1",0.2236
"2700","NDAR_INV7X4N428L","baseline_year_1_arm_1",0.973
"2701","NDAR_INV7X576WFP","baseline_year_1_arm_1",0.074
"2702","NDAR_INV7LB64CGV","baseline_year_1_arm_1",0.3153
"2703","NDAR_INV7LCUDWGP","baseline_year_1_arm_1",0.1965
"2704","NDAR_INV7P8YWK52","baseline_year_1_arm_1",0.2144
"2705","NDAR_INV7P9PRTBA","baseline_year_1_arm_1",0.713
"2706","NDAR_INV7TZHEHB0","baseline_year_1_arm_1",0.0287
"2707","NDAR_INV7U0R6TL7","baseline_year_1_arm_1",0.1413
"2708","NDAR_INV7X7GDHBZ","baseline_year_1_arm_1",0.4158
"2709","NDAR_INV7XER6781","baseline_year_1_arm_1",0.2871
"2710","NDAR_INV7LE7FH8R","baseline_year_1_arm_1",0.0718
"2711","NDAR_INV7PB55MX2","baseline_year_1_arm_1",0.548
"2712","NDAR_INV7PBWV849","baseline_year_1_arm_1",0.6772
"2713","NDAR_INV7PFNKMNM","baseline_year_1_arm_1",0.0413
"2714","NDAR_INV7J8ECUH7","baseline_year_1_arm_1",0.9391
"2715","NDAR_INV784C061J","baseline_year_1_arm_1",0.8399
"2716","NDAR_INV78DM8A8U","baseline_year_1_arm_1",0.0866
"2717","NDAR_INV7BCF45XY","baseline_year_1_arm_1",0.0264
"2718","NDAR_INV7BJ6UKUT","baseline_year_1_arm_1",0.8911
"2719","NDAR_INV7F2WNZ5D","baseline_year_1_arm_1",0.2332
"2720","NDAR_INV7J8EL4J8","baseline_year_1_arm_1",0.7333
"2721","NDAR_INV7J9K5U1L","baseline_year_1_arm_1",0.7235
"2722","NDAR_INV78F8PD48","baseline_year_1_arm_1",0.2925
"2723","NDAR_INV78L0ZLZW","baseline_year_1_arm_1",0.1469
"2724","NDAR_INV7BKAGKM2","baseline_year_1_arm_1",0.3794
"2725","NDAR_INV7F555HX9","baseline_year_1_arm_1",0.4557
"2726","NDAR_INV7F8T9HG0","baseline_year_1_arm_1",0.2964
"2727","NDAR_INV7FC40YZ3","baseline_year_1_arm_1",0.2268
"2728","NDAR_INV7JACC03N","baseline_year_1_arm_1",0.343
"2729","NDAR_INV7JERJG3Z","baseline_year_1_arm_1",0.8682
"2730","NDAR_INV78NACXBB","baseline_year_1_arm_1",0.548
"2731","NDAR_INV78PUEPUH","baseline_year_1_arm_1",0.8817
"2732","NDAR_INV7BKAZZAM","baseline_year_1_arm_1",0.9804
"2733","NDAR_INV7BRAYU73","baseline_year_1_arm_1",0.8608
"2734","NDAR_INV7FG8NTPP","baseline_year_1_arm_1",0.4445
"2735","NDAR_INV7FGBBTWL","baseline_year_1_arm_1",0.2887
"2736","NDAR_INV7JG084UZ","baseline_year_1_arm_1",0.811
"2737","NDAR_INV7JG0B0Y1","baseline_year_1_arm_1",0.2384
"2738","NDAR_INV78R9N2X5","baseline_year_1_arm_1",0.1185
"2739","NDAR_INV7BTZH7L2","baseline_year_1_arm_1",0.66
"2740","NDAR_INV7BVLKF6V","baseline_year_1_arm_1",0.1446
"2741","NDAR_INV7FTHG8XU","baseline_year_1_arm_1",0.1256
"2742","NDAR_INV7G30XLFU","baseline_year_1_arm_1",0.289
"2743","NDAR_INV7K1MZVU9","baseline_year_1_arm_1",0.4728
"2744","NDAR_INV78TL163B","baseline_year_1_arm_1",0.3073
"2745","NDAR_INV78YTP5L9","baseline_year_1_arm_1",0.1757
"2746","NDAR_INV7C262RWK","baseline_year_1_arm_1",0.3707
"2747","NDAR_INV7C9DD99Y","baseline_year_1_arm_1",0.3596
"2748","NDAR_INV7CAJVVXE","baseline_year_1_arm_1",0.6723
"2749","NDAR_INV7G3ZUVUL","baseline_year_1_arm_1",0.9062
"2750","NDAR_INV7G7KU2PH","baseline_year_1_arm_1",0.5331
"2751","NDAR_INV7KENV8ZC","baseline_year_1_arm_1",0.1764
"2752","NDAR_INV7KN1R7KK","baseline_year_1_arm_1",0.5998
"2753","NDAR_INV78ZMU14W","baseline_year_1_arm_1",0.3566
"2754","NDAR_INV792K6B34","baseline_year_1_arm_1",0.3708
"2755","NDAR_INV79KGLZX3","baseline_year_1_arm_1",0.2091
"2756","NDAR_INV7CAPEPP7","baseline_year_1_arm_1",0.0784
"2757","NDAR_INV7CB47GY8","baseline_year_1_arm_1",0.0021
"2758","NDAR_INV7G8CPXCM","baseline_year_1_arm_1",0.3633
"2759","NDAR_INV7JGE0MH9","baseline_year_1_arm_1",0.5663
"2760","NDAR_INV7JT2AK44","baseline_year_1_arm_1",0.741
"2761","NDAR_INV7JTB8FL3","baseline_year_1_arm_1",0.2726
"2762","NDAR_INV79LWB567","baseline_year_1_arm_1",0.6532
"2763","NDAR_INV79LXV51U","baseline_year_1_arm_1",0.5124
"2764","NDAR_INV7CBLTJJ7","baseline_year_1_arm_1",0.4446
"2765","NDAR_INV7GC6PLZG","baseline_year_1_arm_1",0.156
"2766","NDAR_INV7GCR03MF","baseline_year_1_arm_1",0.3385
"2767","NDAR_INV7KB5VY4J","baseline_year_1_arm_1",0.5647
"2768","NDAR_INV7KBHVDUZ","baseline_year_1_arm_1",0.3241
"2769","NDAR_INV79NF4B2M","baseline_year_1_arm_1",0.3492
"2770","NDAR_INV79PFNDFU","baseline_year_1_arm_1",0.7186
"2771","NDAR_INV7CC21C8B","baseline_year_1_arm_1",0.8146
"2772","NDAR_INV7CN47GEF","baseline_year_1_arm_1",0.7582
"2773","NDAR_INV7GDD5D2D","baseline_year_1_arm_1",0.9723
"2774","NDAR_INV7GGXBFFE","baseline_year_1_arm_1",0.9851
"2775","NDAR_INV7KNCDTVE","baseline_year_1_arm_1",0.0535
"2776","NDAR_INV7KP7C6RB","baseline_year_1_arm_1",0.6072
"2777","NDAR_INV79ZA5TBC","baseline_year_1_arm_1",0.1005
"2778","NDAR_INV7D8F79P8","baseline_year_1_arm_1",0.5427
"2779","NDAR_INV7GJEUCGE","baseline_year_1_arm_1",0.2225
"2780","NDAR_INV7GMJLBGM","baseline_year_1_arm_1",0.1996
"2781","NDAR_INV7GTT6FAU","baseline_year_1_arm_1",0.0139
"2782","NDAR_INV7JUL4TDF","baseline_year_1_arm_1",0.918
"2783","NDAR_INV7K0DFRE1","baseline_year_1_arm_1",0.6711
"2784","NDAR_INV7A5RDHVW","baseline_year_1_arm_1",0.0616
"2785","NDAR_INV7A80G68A","baseline_year_1_arm_1",0.4084
"2786","NDAR_INV7AB2FTKZ","baseline_year_1_arm_1",0.4131
"2787","NDAR_INV7DG2NPET","baseline_year_1_arm_1",0.9554
"2788","NDAR_INV7DU2R3J4","baseline_year_1_arm_1",0.9876
"2789","NDAR_INV7DUJG7N2","baseline_year_1_arm_1",0.0417
"2790","NDAR_INV7GWDC9VR","baseline_year_1_arm_1",0.6174
